date,state,route,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,available_seats,price
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0038,Ordinary Non AC Seater 2+3,13:00,06h 00m,19:00,3.3,52,INR 314
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0039,Ordinary Non AC Seater 2+3,13:30,06h 00m,19:30,3.3,52,INR 314
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0081,Ordinary Non AC Seater 2+3,13:45,04h 00m,17:45,3.3,52,INR 345
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - IGD0040,Ordinary Non AC Seater 2+3,14:00,06h 00m,20:00,3.3,52,INR 314
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0036,Ordinary Non AC Seater 2+3,14:30,04h 00m,18:30,3.3,52,INR 345
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0055,Ordinary Non AC Seater 2+3,15:00,04h 00m,19:00,3.3,52,INR 345
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - KSB0016,Janrath AC Seater 2+2,16:00,05h 00m,21:00,1.7,36,INR 534
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - BRT0002,Ordinary Non AC Seater 2+3,19:00,05h 30m,00:30,3.3,52,INR 394
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04h 35m,04:30,3.3,52,INR 295
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:30,03h 45m,06:15,4.3,1,INR 1879
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Seater (2+2),03:00,03h 50m,06:50,4.0,7,INR 364
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Sleeper (2+1),03:25,03h 25m,06:50,4.0,3,INR 592
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),03:30,03h 45m,07:15,4.3,4,INR 149
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Sleeper (2+1),03:55,03h 25m,07:20,4.0,6,INR 907
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:00,03h 00m,07:00,4.1,2,INR 1699
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok Travels Mandsaur Group,Volvo A/C Sleeper (2+1),06:00,03h 00m,09:00,3.8,4,INR 810
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),04:05,03h 25m,07:30,3.5,19,INR 1599
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Seater (2+2),04:25,04h 10m,08:35,4.0,2,INR 917
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,03h 15m,07:45,4.3,5,INR 149
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,03h 00m,07:30,4.3,1,INR 149
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Sleeper (2+1),05:25,03h 40m,09:05,4.0,2,INR 260
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Sleeper (2+1),05:50,03h 40m,09:30,4.0,10,INR 312
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Hans Travels (I) Private Limited,A/C Sleeper (2+1),06:15,03h 30m,09:45,3.6,17,INR 400
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Sleeper (2+1),07:25,04h 00m,11:25,4.0,3,INR 880
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),08:00,04h 15m,12:15,3.8,6,INR 284
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),10:00,04h 35m,14:35,3.5,23,INR 284
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),12:00,04h 45m,16:45,3.5,27,INR 284
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),14:00,04h 45m,18:45,3.6,34,INR 284
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),16:00,04h 40m,20:40,4.1,27,INR 321
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Falcon Tour And Travels,Volvo AC Seater (2+2),16:40,08h 20m,01:00,3.2,39,INR 699
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,A/C Seater (2+2),17:00,05h 15m,22:15,4.4,28,INR 157
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),03:11,03h 39m,06:50,3.5,5,INR 999
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),17:00,04h 35m,21:35,4.0,36,INR 284
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),18:00,04h 35m,22:35,3.8,41,INR 277
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),19:00,04h 35m,23:35,3.6,44,INR 277
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,01:00,04h 30m,05:30,2.5,4,INR 400
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Hans Travels (I) Private Limited,A/C Sleeper (2+1),06:00,03h 30m,09:30,2.0,8,INR 400
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),06:00,03h 45m,09:45,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),08:00,03h 45m,11:45,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),09:30,04h 30m,14:00,1.0,26,INR 299
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),10:00,03h 45m,13:45,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),10:00,05h 15m,15:15,1.8,36,INR 190.48
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),11:00,05h 15m,16:15,1.8,36,INR 237.14
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),11:59,03h 45m,15:44,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAWAT HOLIDAYS,A/C Seater (2+2),13:00,04h 15m,17:15,1.2,19,INR 399
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),13:15,04h 00m,17:15,1.9,31,INR 449
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:00,04h 00m,18:00,1.0,29,INR 499
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),14:00,03h 45m,17:45,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),14:30,05h 15m,19:45,1.8,44,INR 237.14
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:45,04h 00m,18:45,1.0,25,INR 399
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),15:30,03h 45m,19:15,1.9,37,INR 449
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),16:00,03h 45m,19:45,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),17:30,04h 30m,22:00,1.6,37,INR 500
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAWAT HOLIDAYS,A/C Seater (2+2),17:45,04h 15m,22:00,1.0,22,INR 399
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Sanjay Travels,AC Sleeper (2+1),07:30,04h 51m,12:21,3.8,36,INR 2000
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),18:00,05h 15m,23:15,1.8,36,INR 284.76
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),18:00,03h 45m,21:45,2.3,33,INR 315
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),00:30,04h 00m,04:30,3.2,23,INR 2099
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:30,03h 45m,05:15,4.3,2,INR 706
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:05,03h 30m,05:35,4.3,1,INR 1219
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,Non A/C Seater / Sleeper (2+1),02:15,03h 15m,05:30,3.8,3,INR 500
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:25,03h 20m,05:45,4.3,1,INR 1435
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Krishna Travels,A/C Seater / Sleeper (2+2),02:30,04h 59m,07:29,3.5,1,INR 1099
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),02:30,04h 00m,06:30,3.8,1,INR 999
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),03:00,03h 45m,06:45,4.3,2,INR 1566
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Miles India Private Limited,Scania AC Multi Axle Sleeper (2+1),03:00,03h 20m,06:20,3.2,2,INR 899
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:05,03h 40m,06:45,4.3,1,INR 955
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),05:54,03h 06m,09:00,3.5,25,INR 1499
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:10,03h 25m,06:35,4.3,1,INR 1505
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),03:15,03h 50m,07:05,3.5,44,INR 899
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Rajdhani Tourist Bus Service,A/C Sleeper (2+1),03:15,03h 15m,06:30,4.0,4,INR 878
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),03:20,03h 40m,07:00,4.3,1,INR 1467
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),03:45,02h 15m,06:00,4.3,2,INR 1299
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),04:00,03h 30m,07:30,4.1,3,INR 1299
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:10,03h 25m,07:35,4.3,2,INR 1717
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:15,03h 30m,07:45,4.3,2,INR 964
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gajraj bus service,A/C Seater / Sleeper (2+1),04:30,03h 15m,07:45,3.9,38,INR 1500
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gajraj bus service,A/C Seater / Sleeper (2+1),04:30,03h 15m,07:45,3.9,3,INR 1899
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Khajuraho Travels,A/C Seater / Sleeper (2+1),04:47,03h 36m,08:23,3.7,3,INR 1136
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Khajuraho Travels,AC Sleeper (2+1),04:52,03h 10m,08:02,3.7,36,INR 2396
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),05:45,03h 30m,09:15,3.8,1,INR 1314
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),14:45,03h 50m,18:35,3.5,36,INR 999
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),16:55,03h 00m,19:55,3.5,44,INR 799
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),17:30,03h 30m,21:00,4.4,25,INR 599
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),17:40,03h 35m,21:15,3.8,44,INR 509
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),18:15,03h 15m,21:30,4.1,35,INR 699
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:20,03h 50m,01:10,3.2,30,INR 799
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:10,03h 30m,01:40,3.5,13,INR 700
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Mahalaxmi Travels,A/C Sleeper (2+1),22:15,03h 30m,01:45,3.8,31,INR 899
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,03h 25m,02:15,3.8,26,INR 699
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),23:59,03h 31m,03:30,3.2,24,INR 1249
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Yadav Vishvkarma Tour And Travels,AC Sleeper (2+1),01:10,03h 39m,04:49,2.8,30,INR 800
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shri Sai Safar Travels,A/C Seater / Sleeper (2+1),01:12,04h 01m,05:13,2.0,5,INR 900
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Arhaan Travels,A/C Seater / Sleeper (2+1),01:35,03h 45m,05:20,2.8,40,INR 899
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Yadav Vishvkarma Tour And Travels,A/C Seater / Sleeper (2+1),01:55,03h 40m,05:35,2.8,37,INR 856.19
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,New Shatabdi Travels,NON A/C Sleeper (2+1),02:00,04h 30m,06:30,1.0,30,INR 4500
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),02:00,04h 30m,06:30,2.4,6,INR 1499
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Pitambra Travels (Sunny Safar Express),A/C Sleeper (2+1),02:00,02h 55m,04:55,2.9,1,INR 1250
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),02:30,02h 45m,05:15,2.2,1,INR 943
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),03:15,02h 35m,05:50,2.7,48,INR 1499
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vinay Travels,VE A/C Seater / Sleeper (2+1),03:45,03h 50m,07:35,2.9,4,INR 2190
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),03:45,02h 45m,06:30,2.9,32,INR 1399
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),03:50,02h 45m,06:35,2.5,4,INR 1100
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Krishna Travels,A/C Seater / Sleeper (2+2),04:00,02h 45m,06:45,0,69,INR 2399
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:00,03h 45m,07:45,2.5,3,INR 950
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+1),04:00,03h 45m,07:45,2.2,48,INR 1428.57
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:55,03h 50m,08:45,2.5,2,INR 1188
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),04:58,03h 50m,08:48,2.5,31,INR 950
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Panwar tour and Travels,A/C Seater / Sleeper (2+1),05:00,04h 30m,09:30,1.5,38,INR 1620
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),07:30,03h 10m,10:40,1.5,27,INR 1499
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),07:54,03h 10m,11:04,1.5,22,INR 1599
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,ATS TRAVELS,A/C Seater / Sleeper (2+2),08:10,01h 50m,10:00,2.3,56,INR 4999
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),15:35,03h 45m,19:20,2.8,28,INR 599
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:00,02h 30m,20:30,2.4,33,INR 599
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),18:21,03h 29m,21:50,1.8,34,INR 599
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),18:30,03h 30m,22:00,2.4,35,INR 1079
23 Jul,Uttar Pradesh,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,DIVYANSHU TRAVELS,A/C Sleeper (2+2),23:05,05h 00m,04:05,1.9,36,INR 855
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - AKP0197,Ordinary Non AC Seater 2+3,08:16,12h 14m,20:30,3.3,52,INR 579
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - AKP0214,Ordinary Non AC Seater 2+3,10:30,11h 16m,21:46,3.3,52,INR 579
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - BUI0026,Janrath AC Seater 2+2,18:30,09h 10m,03:40,3.3,36,INR 895
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - CBG0158,Janrath AC Seater 2+2,19:30,09h 00m,04:30,3.3,36,INR 895
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - CBG0159,Janrath AC Seater 2+2,20:30,08h 30m,05:00,3.3,36,INR 895
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - GLA0144,Janrath AC Seater 2+2,22:55,07h 25m,06:20,3.3,36,INR 895
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Krishna Travels,A/C Seater / Sleeper (2+2),03:00,08h 50m,11:50,3.5,14,INR 599
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),02:00,08h 00m,10:00,3.8,27,INR 550
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Vinay Travels,A/C Seater / Sleeper (2+2),04:35,07h 15m,11:50,2.4,49,INR 990
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Vinay Travels,VE A/C Seater / Sleeper (2+1),04:30,07h 30m,12:00,2.4,19,INR 640
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Aadishakti Travels,Bharat Benz A/C Seater (2+2),22:30,06h 00m,04:30,3.6,45,INR 3000
23 Jul,Uttar Pradesh,Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Vinay Travels,VE A/C Seater / Sleeper (2+1),04:40,08h 05m,12:45,2.4,44,INR 990
23 Jul,Uttar Pradesh,Bareilly to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,UPSRTC - RKD0037,Janrath AC Seater 2+3,10:30,09h 00m,19:30,3.7,48,INR 646
